"","AOP ID","KE ID","Molecular Pathways"
"2335","713","116","RENAL TUBULAR DYSFUNCTION"
"2336","713","116","RENAL TUBULAR DYSFUNCTION"
"2337","714","105","GO:0005488"
"2338","714","105","GO:0005488"
"2339","715","107","CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY"
"2340","715","107","CONSTITUTIVE ANDROSTANE RECEPTOR PATHWAY"
"2341","716","117","GO:0008283"
"2342","716","37","GO:0008283"
"2343","716","107","GO:0008283"
"2344","716","37","GO:0008283"
"2345","716","37","GO:0008283"
"2346","716","37","GO:0008283"
"2347","716","117","GO:0008283"
"2348","716","117","GO:0008283"
"2349","716","117","GO:0008283"
"2350","716","107","GO:0008283"
"2351","716","107","GO:0008283"
"2352","716","107","GO:0008283"
"2353","718","106","GO:0015631"
"2354","718","106","GO:0015631"
"2355","718","106","GO:0015631"
"2356","718","106","GO:0015631"
"2357","719","107","HEPATOCELLULAR CARCINOMA"
"2358","719","107","HEPATOCELLULAR CARCINOMA"
"2359","719","108","HEPATOCELLULAR CARCINOMA"
"2360","719","118","HEPATOCELLULAR CARCINOMA"
"2361","719","118","HEPATOCELLULAR CARCINOMA"
"2362","719","37","HEPATOCELLULAR CARCINOMA"
"2363","719","118","HEPATOCELLULAR CARCINOMA"
"2364","719","107","HEPATOCELLULAR CARCINOMA"
"2365","719","117","HEPATOCELLULAR CARCINOMA"
"2366","719","108","HEPATOCELLULAR CARCINOMA"
"2367","719","118","HEPATOCELLULAR CARCINOMA"
"2368","719","108","HEPATOCELLULAR CARCINOMA"
"2369","719","117","HEPATOCELLULAR CARCINOMA"
"2370","719","108","HEPATOCELLULAR CARCINOMA"
"2371","719","118","HEPATOCELLULAR CARCINOMA"
"2372","719","37","HEPATOCELLULAR CARCINOMA"
"2373","719","37","HEPATOCELLULAR CARCINOMA"
"2374","719","108","HEPATOCELLULAR CARCINOMA"
"2375","719","107","HEPATOCELLULAR CARCINOMA"
"2376","719","118","HEPATOCELLULAR CARCINOMA"
"2377","719","37","HEPATOCELLULAR CARCINOMA"
"2378","719","37","HEPATOCELLULAR CARCINOMA"
"2379","719","107","HEPATOCELLULAR CARCINOMA"
"2380","719","37","HEPATOCELLULAR CARCINOMA"
"2381","719","107","HEPATOCELLULAR CARCINOMA"
"2382","719","117","HEPATOCELLULAR CARCINOMA"
"2383","719","117","HEPATOCELLULAR CARCINOMA"
"2384","719","117","HEPATOCELLULAR CARCINOMA"
"2385","719","108","HEPATOCELLULAR CARCINOMA"
"2386","719","117","HEPATOCELLULAR CARCINOMA"
"2387","720","106","MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION"
"2388","720","106","MICROTUBULE POLYMERIZATION OR DEPOLYMERIZATION"
"2389","721","106","GO:0007051"
"2390","721","106","GO:0007051"
"2391","723","106","CHROMOSOME BREAKAGE"
"2392","723","106","CHROMOSOME BREAKAGE"
"2393","724","108","GO:0004738"
"2394","724","108","GO:0004738"
"2395","726","108","GO:0004738"
"2396","726","108","GO:0004738"
"2397","733","109","CTOME REGULATED NECROSIS"
"2398","733","109","CTOME REGULATED NECROSIS"
"2399","734","109","GO:0050673"
"2400","734","109","GO:0050673"
"2401","735","109","ADRENAL HYPERPLASIA"
"2402","735","109","ADRENAL HYPERPLASIA"
"2403","736","109","ABNORMAL LUNG MORPHOLOGY"
"2404","736","109","ABNORMAL LUNG MORPHOLOGY"
"2405","736","109","ABNORMAL LUNG MORPHOLOGY"
"2406","736","109","ABNORMAL LUNG MORPHOLOGY"
"2407","739","110","GO:0008283"
"2408","739","162","GO:0008283"
"2409","739","110","GO:0008283"
"2410","739","162","GO:0008283"
"2411","739","119","GO:0008283"
"2412","739","162","GO:0008283"
"2413","739","110","GO:0008283"
"2414","739","119","GO:0008283"
"2415","739","110","GO:0008283"
"2416","739","119","GO:0008283"
"2417","739","119","GO:0008283"
"2418","739","162","GO:0008283"
"2419","740","162","ADRENAL HYPERPLASIA"
"2420","740","110","ADRENAL HYPERPLASIA"
"2421","740","119","ADRENAL HYPERPLASIA"
"2422","740","162","ADRENAL HYPERPLASIA"
"2423","740","110","ADRENAL HYPERPLASIA"
"2424","740","119","ADRENAL HYPERPLASIA"
"2425","741","162","FOLLICULAR HYPERKERATOSIS"
"2426","741","162","FOLLICULAR HYPERKERATOSIS"
"2427","741","110","FOLLICULAR HYPERKERATOSIS"
"2428","741","110","FOLLICULAR HYPERKERATOSIS"
"2429","741","162","FOLLICULAR HYPERKERATOSIS"
"2430","741","110","FOLLICULAR HYPERKERATOSIS"
"2431","741","162","FOLLICULAR HYPERKERATOSIS"
"2432","741","119","FOLLICULAR HYPERKERATOSIS"
"2433","741","110","FOLLICULAR HYPERKERATOSIS"
"2434","741","119","FOLLICULAR HYPERKERATOSIS"
"2435","741","119","FOLLICULAR HYPERKERATOSIS"
"2436","741","119","FOLLICULAR HYPERKERATOSIS"
"2437","743","111","GO:0005102"
"2438","743","111","GO:0005102"
"2439","744","111","ABNORMALITY OF THE LEYDIG CELLS"
"2440","744","120","ABNORMALITY OF THE LEYDIG CELLS"
"2441","744","120","ABNORMALITY OF THE LEYDIG CELLS"
"2442","744","111","ABNORMALITY OF THE LEYDIG CELLS"
"2443","745","120","LEYDIG CELL DIFFERENTIATION"
"2444","745","111","LEYDIG CELL DIFFERENTIATION"
"2445","745","120","LEYDIG CELL DIFFERENTIATION"
"2446","745","111","LEYDIG CELL DIFFERENTIATION"
"2447","746","112","GO:0001963"
"2448","746","112","GO:0001963"
"2449","747","112","ABNORMAL PROLACTIN LEVEL"
"2450","747","112","ABNORMAL PROLACTIN LEVEL"
"2451","748","465","GO:0030284"
"2452","748","465","GO:0030284"
"2453","749","112","GO:0042701"
"2454","749","112","GO:0042701"
"2455","75",NA,"PEPTIDYL LYSINE MODIFICATION"
"2456","752","396","CHROMOSOME BREAKAGE"
"2457","752","106","CHROMOSOME BREAKAGE"
"2458","752","396","CHROMOSOME BREAKAGE"
"2459","752","106","CHROMOSOME BREAKAGE"
"2460","752","435","CHROMOSOME BREAKAGE"
"2461","752","435","CHROMOSOME BREAKAGE"
"2462","753",NA,"HUMAN THYROID STIMULATING HORMONE TSH SIGNALING PATHWAY"
"2463","754","111","DECREASED CIRCULATING LUTEINIZING HORMONE LEVEL"
"2464","754","111","DECREASED CIRCULATING LUTEINIZING HORMONE LEVEL"
"2465","759","447","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2466","759","33","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2467","759","413","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2468","759","447","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2469","759","413","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2470","759","377","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2471","759","377","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2472","759","33","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2473","760","113","GO:0005254"
"2474","760","113","GO:0005254"
"2475","761","161","GO:1902476"
"2476","761","113","GO:1902476"
"2477","761","160","GO:1902476"
"2478","761","160","GO:1902476"
"2479","761","113","GO:1902476"
"2480","761","161","GO:1902476"
"2481","762","160","GO:0022851"
"2482","762","160","GO:0022851"
"2483","763","113","ABNORMAL NEURON MORPHOLOGY"
"2484","763","235","ABNORMAL NEURON MORPHOLOGY"
"2485","763","113","ABNORMAL NEURON MORPHOLOGY"
"2486","763","235","ABNORMAL NEURON MORPHOLOGY"
"2487","763","233","ABNORMAL NEURON MORPHOLOGY"
"2488","763","233","ABNORMAL NEURON MORPHOLOGY"
"2489","764","113","HYPERACTIVITY"
"2490","764","113","HYPERACTIVITY"
"2491","764","113","HYPERACTIVITY"
"2492","764","113","HYPERACTIVITY"
"2493","764","113","HYPERACTIVITY"
"2494","764","113","HYPERACTIVITY"
"2495","764","113","HYPERACTIVITY"
"2496","764","113","HYPERACTIVITY"
"2497","764","113","HYPERACTIVITY"
"2498","764","113","HYPERACTIVITY"
"2499","764","113","HYPERACTIVITY"
"2500","764","113","HYPERACTIVITY"
"2501","766","114","PYRUVATE METABOLIC PROCESS"
"2502","766","114","PYRUVATE METABOLIC PROCESS"
"2503","767","105","RENAL TUBULAR DYSFUNCTION"
"2504","767","105","RENAL TUBULAR DYSFUNCTION"
"2505","768","136","GO:0001909"
"2506","768","108","GO:0001909"
"2507","768","136","GO:0001909"
"2508","768","284","GO:0001909"
"2509","768","108","GO:0001909"
"2510","768","108","GO:0001909"
"2511","768","284","GO:0001909"
"2512","768","284","GO:0001909"
"2513","768","136","GO:0001909"
"2514","768","136","GO:0001909"
"2515","768","108","GO:0001909"
"2516","768","284","GO:0001909"
"2517","769","108","GO:0045333"
"2518","769","108","GO:0045333"
"2519","77","32","GO:0008152"
"2520","77","32","GO:0008152"
"2521","77","32","GO:0008152"
"2522","77","32","GO:0008152"
"2523","771","402","ABNORMAL THYROID HORMONE LEVEL"
"2524","771","402","ABNORMAL THYROID HORMONE LEVEL"
"2525","772","503","ABNORMALITY OF THE ENDOMETRIUM"
"2526","772","112","ABNORMALITY OF THE ENDOMETRIUM"
"2527","772","503","ABNORMALITY OF THE ENDOMETRIUM"
"2528","772","112","ABNORMALITY OF THE ENDOMETRIUM"
"2529","773","112","ENDOMETRIAL CANCER"
"2530","773","112","ENDOMETRIAL CANCER"
"2531","773","112","ENDOMETRIAL CANCER"
"2532","773","112","ENDOMETRIAL CANCER"
"2533","774","107","LIPID ACCUMULATION IN HEPATOCYTES"
"2534","774","118","LIPID ACCUMULATION IN HEPATOCYTES"
"2535","774","107","LIPID ACCUMULATION IN HEPATOCYTES"
"2536","774","118","LIPID ACCUMULATION IN HEPATOCYTES"
"2537","774","117","LIPID ACCUMULATION IN HEPATOCYTES"
"2538","774","117","LIPID ACCUMULATION IN HEPATOCYTES"
"2539","775","114","DECREASED PLASMA CARNITINE"
"2540","775","114","DECREASED PLASMA CARNITINE"
"2541","777","114","GO:0006954"
"2542","777","114","GO:0006954"
"2543","778","114","GO:0008283"
"2544","778","114","GO:0008283"
"2545","779","115","SQUAMOUS CELL CARCINOMA"
"2546","779","114","SQUAMOUS CELL CARCINOMA"
"2547","779","114","SQUAMOUS CELL CARCINOMA"
"2548","779","115","SQUAMOUS CELL CARCINOMA"
"2549","779","115","SQUAMOUS CELL CARCINOMA"
"2550","779","114","SQUAMOUS CELL CARCINOMA"
"2551","779","114","SQUAMOUS CELL CARCINOMA"
"2552","779","115","SQUAMOUS CELL CARCINOMA"
"2553","78","549","DECREASED FERTILITY"
"2554","78","29","DECREASED FERTILITY"
"2555","78","29","DECREASED FERTILITY"
"2556","78","496","DECREASED FERTILITY"
"2557","78","30","DECREASED FERTILITY"
"2558","78","496","DECREASED FERTILITY"
"2559","78","238","DECREASED FERTILITY"
"2560","78","537","DECREASED FERTILITY"
"2561","78","25","DECREASED FERTILITY"
"2562","78","123","DECREASED FERTILITY"
"2563","78","311","DECREASED FERTILITY"
"2564","78","216","DECREASED FERTILITY"
"2565","78","271","DECREASED FERTILITY"
"2566","78","311","DECREASED FERTILITY"
"2567","78","122","DECREASED FERTILITY"
"2568","78","271","DECREASED FERTILITY"
"2569","78","23","DECREASED FERTILITY"
"2570","78","310","DECREASED FERTILITY"
"2571","78","540","DECREASED FERTILITY"
"2572","78","23","DECREASED FERTILITY"
"2573","78","238","DECREASED FERTILITY"
"2574","78","289","DECREASED FERTILITY"
"2575","78","25","DECREASED FERTILITY"
"2576","78","549","DECREASED FERTILITY"
"2577","78","537","DECREASED FERTILITY"
"2578","78","299","DECREASED FERTILITY"
"2579","78","540","DECREASED FERTILITY"
"2580","78","30","DECREASED FERTILITY"
"2581","78","122","DECREASED FERTILITY"
"2582","78","216","DECREASED FERTILITY"
"2583","78","310","DECREASED FERTILITY"
"2584","78","299","DECREASED FERTILITY"
"2585","78","289","DECREASED FERTILITY"
"2586","78","123","DECREASED FERTILITY"
"2587","781","115","GO:0008283"
"2588","781","115","GO:0008283"
"2589","787","118","GO:0008283"
"2590","787","118","GO:0008283"
"2591","788",NA,"GO:0003824"
"2592","79","28","GO:0004666"
"2593","79","103","GO:0004666"
"2594","79","103","GO:0004666"
"2595","79","103","GO:0004666"
"2596","79","100","GO:0004666"
"2597","79","63","GO:0004666"
"2598","79","101","GO:0004666"
"2599","79","102","GO:0004666"
"2600","79","100","GO:0004666"
"2601","79","63","GO:0004666"
"2602","79","28","GO:0004666"
"2603","79","100","GO:0004666"
"2604","79","102","GO:0004666"
"2605","79","101","GO:0004666"
"2606","79","63","GO:0004666"
"2607","79","100","GO:0004666"
"2608","79","102","GO:0004666"
"2609","79","101","GO:0004666"
"2610","79","103","GO:0004666"
"2611","79","102","GO:0004666"
"2612","79","101","GO:0004666"
"2613","79","63","GO:0004666"
"2614","79","28","GO:0004666"
"2615","79","28","GO:0004666"
"2616","791","120","LUTEINIZING"
"2617","791","120","LUTEINIZING"
"2618","793","121","ABNORMALITY OF THE BLADDER"
"2619","793","121","ABNORMALITY OF THE BLADDER"
"2620","795","121","GO:0008283"
"2621","795","335","GO:0008283"
"2622","795","335","GO:0008283"
"2623","795","121","GO:0008283"
"2624","796","335","ADRENAL HYPERPLASIA"
"2625","796","335","ADRENAL HYPERPLASIA"
"2626","796","121","ADRENAL HYPERPLASIA"
"2627","796","121","ADRENAL HYPERPLASIA"
"2628","798","122","GO:0003824"
"2629","798","546","GO:0003824"
"2630","798","546","GO:0003824"
"2631","798","122","GO:0003824"
"2632","799","123","HIF1A AND PPARG REGULATION OF GLYCOLYSIS"
"2633","799","122","HIF1A AND PPARG REGULATION OF GLYCOLYSIS"
"2634","799","122","HIF1A AND PPARG REGULATION OF GLYCOLYSIS"
"2635","799","123","HIF1A AND PPARG REGULATION OF GLYCOLYSIS"
"2636","8","36","GO:0003857"
"2637","8","36","GO:0003857"
"2638","80","57","ARYL HYDROCARBON RECEPTOR PATHWAY"
"2639","800","123","GO:0070330"
"2640","800","122","GO:0070330"
"2641","800","123","GO:0070330"
"2642","800","122","GO:0070330"
"2643","800","123","GO:0070330"
"2644","800","122","GO:0070330"
"2645","800","123","GO:0070330"
"2646","800","122","GO:0070330"
"2647","802","123","HIF1A AND PPARG REGULATION OF GLYCOLYSIS"
"2648","804","124","NADPH REGENERATION"
"2649","804","124","NADPH REGENERATION"
"2650","805","124","MEVALONATE PATHWAY"
"2651","805","124","MEVALONATE PATHWAY"
"2652","807","124","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2653","807","323","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2654","807","124","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2655","807","124","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2656","807","124","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2657","807","323","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2658","807","323","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2659","807","124","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2660","807","323","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2661","807","124","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2662","807","323","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2663","807","323","ABNORMAL CIRCULATING CHOLESTEROL CONCENTRATION"
"2664","809","124","MALE REPRODUCTIVE SYSTEM NEOPLASM"
"2665","809","124","MALE REPRODUCTIVE SYSTEM NEOPLASM"
"2666","813","128","INCREASED SERUM SEROTONIN"
"2667","813","128","INCREASED SERUM SEROTONIN"
"2668","813","128","INCREASED SERUM SEROTONIN"
"2669","813","128","INCREASED SERUM SEROTONIN"
"2670","814","447","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2671","814","258","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2672","814","258","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2673","814","437","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2674","814","447","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2675","814","377","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2676","814","437","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2677","814","128","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2678","814","257","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2679","814","377","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2680","814","256","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2681","814","257","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2682","814","256","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2683","814","128","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2684","818","128","ABNORMAL RENAL TUBULE MORPHOLOGY"
"2685","818","128","ABNORMAL RENAL TUBULE MORPHOLOGY"
"2686","819","128","GLOMERULAR SCLEROSIS"
"2687","819","128","GLOMERULAR SCLEROSIS"
"2688","820","128","DECREASED PLASMA CARNITINE"
"2689","820","128","DECREASED PLASMA CARNITINE"
"2690","821","128","ABNORMAL BLOOD SODIUM CONCENTRATION"
"2691","821","128","ABNORMAL BLOOD SODIUM CONCENTRATION"
"2692","823","128","ABNORMAL RENAL TUBULE MORPHOLOGY"
"2693","823","128","ABNORMAL RENAL TUBULE MORPHOLOGY"
"2694","824","128","CYTOPLASMIC RIBOSOMAL PROTEINS"
"2695","824","128","CYTOPLASMIC RIBOSOMAL PROTEINS"
"2696","825","128","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2697","825","128","ABNORMALITY OF ADRENAL PHYSIOLOGY"
"2698","826","40","GO:0002534"
"2699","826","40","GO:0002534"
"2700","826","40","GO:0002534"
"2701","826","40","GO:0002534"
"2702","827",NA,"NEOPLASM OF THE SKIN"
"2703","828","130","GO:0004620"
"2704","828","130","GO:0004620"
"2705","829","130","LIPID METABOLISM PATHWAY"
"2706","829","130","LIPID METABOLISM PATHWAY"
"2707","831","257","LYSOSOMAL TRANSPORT"
"2708","831","130","LYSOSOMAL TRANSPORT"
"2709","831","130","LYSOSOMAL TRANSPORT"
"2710","831","257","LYSOSOMAL TRANSPORT"
"2711","833","130","SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR"
"2712","833","130","SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR"
"2713","835","130","SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR"
"2714","835","130","SIGNALING OF HEPATOCYTE GROWTH FACTOR RECEPTOR"
"2715","836","130","UPPER MOTOR NEURON DYSFUNCTION"
"2716","836","130","UPPER MOTOR NEURON DYSFUNCTION"
"2717","837","130","UPPER MOTOR NEURON DYSFUNCTION"
"2718","837","130","UPPER MOTOR NEURON DYSFUNCTION"
"2719","838","130","FAT MALABSORPTION"
"2720","838","130","FAT MALABSORPTION"
"2721","840","130","ABNORMAL LIVER MORPHOLOGY"
"2722","840","130","ABNORMAL LIVER MORPHOLOGY"
"2723","845","131","GO:0003824"
"2724","845","131","GO:0003824"
"2725","846","131","CTOME METABOLISM OF PORPHYRINS"
"2726","846","131","CTOME METABOLISM OF PORPHYRINS"
"2727","853","41","GO:0006915"
"2728","853","41","GO:0006915"
"2729","853","41","GO:0006915"
"2730","853","41","GO:0006915"
"2731","854","495","GO:0008283"
"2732","854","41","GO:0008283"
"2733","854","41","GO:0008283"
"2734","854","495","GO:0008283"
"2735","854","495","GO:0008283"
"2736","854","41","GO:0008283"
"2737","854","495","GO:0008283"
"2738","854","495","GO:0008283"
"2739","854","41","GO:0008283"
"2740","854","41","GO:0008283"
"2741","854","41","GO:0008283"
"2742","854","495","GO:0008283"
"2743","856","41","HEPATOCELLULAR CARCINOMA"
"2744","856","41","HEPATOCELLULAR CARCINOMA"
"2745","856","41","HEPATOCELLULAR CARCINOMA"
"2746","856","41","HEPATOCELLULAR CARCINOMA"
"2747","858","6","GO:0035624"
"2748","858","6","GO:0035624"
"2749","859",NA,"GO:0006635"
"2750","860","318","GO:0006635"
"2751","860","318","GO:0006635"
"2752","861","6","CTOME SYNTHESIS OF KETONE BODIES"
"2753","861","6","CTOME SYNTHESIS OF KETONE BODIES"
"2754","862","6","SYNTHESIS AND DEGRADATION OF KETONE BODIES"
"2755","862","6","SYNTHESIS AND DEGRADATION OF KETONE BODIES"
"2756","862","6","SYNTHESIS AND DEGRADATION OF KETONE BODIES"
"2757","862","6","SYNTHESIS AND DEGRADATION OF KETONE BODIES"
"2758","863","6","GO:0030163"
"2759","863","6","GO:0030163"
"2760","864","6","DECREASED BODY WEIGHT"
"2761","864","6","DECREASED BODY WEIGHT"
"2762","867","136","REGULATION OF PH"
"2763","867","136","REGULATION OF PH"
"2764","868","136","GO:0070265"
"2765","868","136","GO:0070265"
"2766","868","136","GO:0070265"
"2767","868","136","GO:0070265"
"2768","869","136","SQUAMOUS CELL CARCINOMA"
"2769","869","136","SQUAMOUS CELL CARCINOMA"
"2770","87","303","GO:0050663"
"2771","87","377","GO:0050663"
"2772","87","27","GO:0050663"
"2773","87","377","GO:0050663"
"2774","87","412","GO:0050663"
"2775","87","412","GO:0050663"
"2776","87","27","GO:0050663"
"2777","87","303","GO:0050663"
"2778","872","136","ABNORMAL NASAL MORPHOLOGY"
"2779","872","136","ABNORMAL NASAL MORPHOLOGY"
"2780","875","475","GO:0004970"
"2781","875","475","GO:0004970"
"2782","875","48","GO:0004970"
"2783","875","48","GO:0004970"
"2784","876","432","SOMATIC MUTATION"
"2785","876","136","SOMATIC MUTATION"
"2786","876","136","SOMATIC MUTATION"
"2787","876","432","SOMATIC MUTATION"
"2788","878","61","STEROL REGULATORY ELEMENTBINDING PROTEINS SREBP SIGNALLIN"
"2789","878","61","STEROL REGULATORY ELEMENTBINDING PROTEINS SREBP SIGNALLIN"
"2790","885","139","BLADDER CANCER"
"2791","885","534","BLADDER CANCER"
"2792","885","546","BLADDER CANCER"
"2793","885","505","BLADDER CANCER"
"2794","885","141","BLADDER CANCER"
"2795","885","546","BLADDER CANCER"
"2796","885","513","BLADDER CANCER"
"2797","885","141","BLADDER CANCER"
"2798","885","139","BLADDER CANCER"
"2799","885","534","BLADDER CANCER"
"2800","885","474","BLADDER CANCER"
"2801","885","505","BLADDER CANCER"
"2802","885","474","BLADDER CANCER"
"2803","885","513","BLADDER CANCER"
"2804","887","276","GO:0008137"
"2805","887","3","GO:0008137"
"2806","887","276","GO:0008137"
"2807","887","273","GO:0008137"
"2808","887","3","GO:0008137"
"2809","887","273","GO:0008137"
"2810","888","276","GO:0006120"
"2811","888","3","GO:0006120"
"2812","888","3","GO:0006120"
"2813","888","273","GO:0006120"
"2814","888","273","GO:0006120"
"2815","888","276","GO:0006120"
"2816","889","3","REGULATION OF PROTEOLYSIS"
"2817","889","273","REGULATION OF PROTEOLYSIS"
"2818","889","273","REGULATION OF PROTEOLYSIS"
"2819","889","3","REGULATION OF PROTEOLYSIS"
"2820","89","518","GO:0006633"
"2821","89","518","GO:0006633"
"2822","89","34","GO:0006633"
"2823","89","34","GO:0006633"
"2824","898","530","GO:1903008"
"2825","898","257","GO:1903008"
"2826","898","530","GO:1903008"
"2827","898","144","GO:1903008"
"2828","898","257","GO:1903008"
"2829","898","144","GO:1903008"
"2830","901","462","GO:0006954"
"2831","901","462","GO:0006954"
"2832","902","377","ABNORMAL LIVER MORPHOLOGY"
"2833","902","377","ABNORMAL LIVER MORPHOLOGY"
"2834","914",NA,"GO:1904019"
"2835","923",NA,"GO:0008283"
"2836","924",NA,"GO:0016310"
"2837","926","413","GO:0016209"
"2838","926","284","GO:0016209"
"2839","926","284","GO:0016209"
"2840","926","413","GO:0016209"
"2841","933","149","GO:0006809"
"2842","933","149","GO:0006809"
"2843","934","149","GO:0009058"
"2844","934","149","GO:0009058"
"2845","935","149","GO:1903009"
"2846","935","149","GO:1903009"
"2847","937","149","GO:0042311"
"2848","937","149","GO:0042311"
"2849","941","148","CTOME SIGNALING BY EGFR"
"2850","941","148","CTOME SIGNALING BY EGFR"
"2851","941","148","CTOME SIGNALING BY EGFR"
"2852","941","148","CTOME SIGNALING BY EGFR"
"2853","944","563","GO:0046983"
"2854","944","310","GO:0046983"
"2855","944","563","GO:0046983"
"2856","944","150","GO:0046983"
"2857","944","456","GO:0046983"
"2858","944","151","GO:0046983"
"2859","944","151","GO:0046983"
"2860","944","151","GO:0046983"
"2861","944","21","GO:0046983"
"2862","944","455","GO:0046983"
"2863","944","310","GO:0046983"
"2864","944","563","GO:0046983"
"2865","944","563","GO:0046983"
"2866","944","455","GO:0046983"
"2867","944","456","GO:0046983"
"2868","944","455","GO:0046983"
"2869","944","310","GO:0046983"
"2870","944","456","GO:0046983"
"2871","944","150","GO:0046983"
"2872","944","455","GO:0046983"
"2873","944","21","GO:0046983"
"2874","944","456","GO:0046983"
"2875","944","150","GO:0046983"
"2876","944","21","GO:0046983"
"2877","944","150","GO:0046983"
"2878","944","151","GO:0046983"
"2879","944","310","GO:0046983"
"2880","944","21","GO:0046983"
"2881","945","151","GO:0046983"
"2882","945","150","GO:0046983"
"2883","945","150","GO:0046983"
"2884","945","151","GO:0046983"
"2885","945","151","GO:0046983"
"2886","945","150","GO:0046983"
"2887","945","150","GO:0046983"
"2888","945","151","GO:0046983"
"2889","948","151","G VEGF SIGNALING PATHWAY"
"2890","948","150","G VEGF SIGNALING PATHWAY"
"2891","948","150","G VEGF SIGNALING PATHWAY"
"2892","948","151","G VEGF SIGNALING PATHWAY"
"2893","948","151","G VEGF SIGNALING PATHWAY"
"2894","948","150","G VEGF SIGNALING PATHWAY"
"2895","951","149","INCREASED PULMONARY VASCULAR RESISTANCE"
"2896","951","149","INCREASED PULMONARY VASCULAR RESISTANCE"
"2897","962","148","GO:0046903"
"2898","962","148","GO:0046903"
"2899","962","148","GO:0046903"
"2900","97","139","GO:0006305"
"2901","97","15","GO:0006305"
"2902","97","141","GO:0006305"
"2903","97","15","GO:0006305"
"2904","97","141","GO:0006305"
"2905","97","139","GO:0006305"
"2906","97","322","GO:0006305"
"2907","97","322","GO:0006305"
"2908","973","149","GO:0003824"
"2909","973","149","GO:0003824"
"2910","973","149","GO:0003824"
"2911","973","149","GO:0003824"
"2912","993","4","GO:0006936"
"2913","993","4","GO:0006936"
"2914","994",NA,"GO:0042421"
"2915","998","6","GO:0048019"
"2916","998","6","GO:0048019"
"2917",NA,NA,"DECREASED FERTILITY"
