"","17#-1","21#-1","25#-1","25#-2","25#-3","25#-4","27#-1","3#-1","34#-1","38#-1","4#-1","40#-1","41#-1","47#-1","60#-1","60#-2","60#-3","60#-4","7#-1","70#-1","BPA-1","BPA-2","BPA-3","BPA-4","BPAF-1","BPE-1","BPS-1","NP1-1","NP10-1","NP5-1","NP9-1","P8-1","P8-2","P8-3","P8-4","TCDD-1","TCDD-2","TCDD-3","TCDD-4"
"HIF1A AND PPARG REGULATION OF GLYCOLYSIS",6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.58279838318514,-0.663520535832821,6,6,6,6
"G VEGF SIGNALING PATHWAY",6,0.961036896665106,6,6,6,6,6,-0.804272801009255,-2.73753037607807,6,2.78297219081293,6,6,1.13520463718628,0.213657192045949,6,6,0.335628524728817,6,6,6,6,-0.243270405121703,6,-1.16774937738234,6,6,1.28471783366745,0.165636942415053,6,6,6,1.99991000728652,6,-2.44752699715867,-4.03954768116955,6,-3.71951276607781,6
"CTOME SIGNALING BY TYPE 1 INSULIN LIKE GROWTH FACTOR 1 RECEPTOR IGF1R",6,0.52524569458174,-2.46982155625572,6,0.233128486204623,6,6,6,-1.37675000958727,0.30742248507866,6,-0.142959217803952,6,1.33345123192135,6,6,-0.813565272208764,0.315215056680074,-1.55240360256241,6,0.275528898470867,-0.590430767943761,0.0204719731386536,6,6,6,6,1.57300988162493,-0.314022536849666,6,6,6,6,0.271057071792213,-2.06255650478833,6,6,-3.6327448986436,6
"CTOME ACTIVATION OF GENE EXPRESSION BY SREBF SREBP",-1.40687513349169,0.745228532299022,0.486729913130408,6,6,0.567434557212912,6,6,-1.36283872191864,6,0.461722490374927,0.219403598630085,6,6,6,-0.588492355815065,-0.454147656411527,0.362853433831443,6,6,0.331262267908082,-1.53306783225883,-0.327057395730249,6,-3.66379725129429,6,6,0.730611969845023,6,6,-1.44921333498736,6,1.55325034128791,2.11351509257994,6,-4.46384809248785,6,-4.22523493352098,6
"CTOME ARYL HYDROCARBON RECEPTOR SIGNALLING",6,0.105225373837672,6,6,6,6,6,6,6,6,6,6,6,6,6,-2.53121179521675,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"G JAK STAT SIGNALING PATHWAY",6,0.0723657792961181,6,6,6,6,6,6,-0.0139219595436934,6,6,6,6,6,6,6,6,6,-2.00214010221075,6,6,6,6,6,6,6,6,6,6,6,6,6,6,2.28790461731646,1.85091316091097,-4.2356311469315,6,6,6
"G TGF BETA SIGNALING PATHWAY",-1.23817573746948,-1.20545390731401,-0.481323951911365,6,6,6,6,6,-0.0139219595436934,6,6,6,-1.4927652144994,-0.301852837629346,-2.33467000637089,-2.50747767968052,-0.0799931684252643,0.336504188431554,6,0.706586823176898,6,-0.344759975589914,0.103992250061958,0.980589036300541,-2.61866925029706,-1.20709543012649,-1.99229511080115,-0.397887693355468,6,6,0.0603906553210422,1.07979250995053,1.34619913693584,2.01247621278321,1.63177663162148,-3.9787504329138,6,-3.59029674554469,6
"NADPH REGENERATION",6,0.0238759535624976,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.123275330197015,6,6,6,6,6,-0.315367223890632,6,6,6,6,6,6,6,6,6,6,6,1.73997529519996,6,6,6,6
"UPPER MOTOR NEURON DYSFUNCTION",0.205125959255287,2.01318233796996,-1.99199638936065,0.736386190806484,0.779227349919918,0.788355211495496,6,6,-1.36283872191864,0.46270376420911,0.433957611704067,-0.284437066686472,0.922087576408434,1.40214914897579,0.224962687294037,-2.00574358965742,-0.231246139482111,-2.29340790969937,-2.4285571593123,-0.0374819435248876,-1.64835225208496,-0.980866094462376,-0.729659406230223,0.180925857777704,-3.21671483351097,-0.801551286878719,-0.0767253821213513,1.28471783366745,0.00738550551401096,1.16470848475227,1.91604530506071,1.75920706410358,1.33410605423952,1.6830362633437,2.13551128836588,-3.98564328221385,-4.10080433371101,-4.22523493352098,-3.57314763740417
"NEGATIVE REGULATION OF FAT CELL PROLIFERATION",6,0.48557208748783,0.486729913130408,6,6,6,6,6,-2.79369165244176,6,6,6,6,6,6,6,6,6,6,6,6,-0.708147332461947,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"G GLUTATHIONE METABOLISM",6,0.717471881719023,0.125116371402579,6,6,6,6,6,6,6,6,6,6,6,6,-2.56992730128503,-0.618340438725367,6,6,6,6,6,0.360616064968354,0.166420308750713,-2.15227319634604,6,6,0.149998040932875,-0.178376352755263,6,6,6,6,-0.250852524179491,6,6,6,-5.77821482720648,6
"POSITIVE REGULATION OF CALCIUM ION TRANSPORT",6,6,6,6,6,6,6,6,6,6,0.160354579006133,6,6,6,6,6,6,6,6,6,-1.37528115557426,6,6,6,6,6,6,6,6,6,6,6,6,6,1.79440219863642,6,6,6,6
"CTOME BILE ACID AND BILE SALT METABOLISM",6,1.00371356273663,6,6,6,6,6,6,6,6,0.913046226670552,6,6,6,6,6,6,-0.3150310873086,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.92967373643613,6,6,-3.5054203373656,6,6,6
"ABNORMALITY OF ADRENAL PHYSIOLOGY",-1.90235891537037,1.1658793317159,6,6,6,0.410455578903752,6,6,0.142482461815364,0.46270376420911,6,6,0.529028499911014,6,6,6,-0.0077992110546953,0.35630204352226,6,0.589955756061627,6,-2.03935382851805,-2.66889354501928,6,-2.05734208497815,6,-1.13817630378232,1.03283664640949,-0.42149884643785,6,6,6,1.86741175974273,2.15296845758555,-2.44752699715867,6,6,-3.56240977437941,-3.20363028349855
"ABNORMAL NASAL MORPHOLOGY",-2.16841545378977,0.842572170310523,0.636614379856654,-1.67220652180448,-4.04721075316021,0.316575211117332,6,0.618467490968304,0.347818718765192,-1.42131387986883,0.311397171697029,0.219403598630085,0.922087576408434,-1.26156984201839,-2.2472874613995,-1.02394810360457,-0.856048150724271,0.347104349584733,-0.411797063633365,0.657491858206393,-0.419921535251925,-0.350395041458652,-0.037107685950303,0.991348828257773,-2.76228343147125,-0.132376024921974,0.906090147783095,1.12700218631351,0.106748310232864,-0.336387748798917,1.29308626185483,1.20242781242645,1.80946617956571,2.00714566003239,1.63088461207764,-4.11501958371377,-4.43406470540744,-5.35078057819881,-3.66739640802726
"NEURON CELLULAR HOMEOSTASIS",6,1.07840119847212,0.629905182445329,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-1.04879110368237,-0.293056118878403,0.444855740525457,6,6,6,6,6,6,6,6,6,6,6,-5.31039938614504,6,6,6
"RESPONSE TO ESTRADIOL",-1.39336365606464,-0.284123811527808,0.935322748854097,-2.69946891395137,6,0.993120378192533,6,6,-1.35377263599101,6,1.47193720750678,-0.215382459999754,6,1.82327534142798,6,6,0.20159570951596,0.377424218876617,-0.327175035449018,-0.426561046784557,6,-1.88763109405936,-0.393171065669587,6,6,6,-2.0749404315868,1.25128316347283,0.529793869699835,6,6,6,6,6,6,-4.23117731488567,-3.72078994048381,-3.55399640422752,-3.52667666230039
"CTOME METABOLISM OF PORPHYRINS",6,-1.02646892766811,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.338402187636463,6,6,6,6,0.0367587626788884,6,6,6,6,6,6,6,6,6,2.1929208509524,6,0.632772264106227,6,6,6,6
"CTOME CELLULAR RESPONSE TO HYPOXIA",0.211232098143842,0.922662381305232,0.2460453042656,-0.115766415116657,6,6,6,6,0.0758280599139842,6,1.02507613914886,0.0414298929663925,6,6,6,-4.83708101308196,6,0.387694572354482,6,6,6,-1.1347691371154,0.332631405840228,6,-2.62346249099077,-1.13059600449383,6,1.65683410904749,-1.32113444869875,6,6,-0.913403393081003,2.24604862619301,1.47531039750491,-1.03188120580557,-4.2596145583101,6,-3.72593783231865,6
"ABNORMAL LUNG MORPHOLOGY",-0.34074458114691,-0.394816596657469,-0.367704815929366,-3.88019554663638,0.748095654591075,0.500592964879751,-0.625929930770293,-0.128473637645539,-1.06225394584028,-1.40461590015381,0.938918273989855,-0.980431261485751,0.563583036039373,1.22795399639662,0.213657192045949,-2.00574358965742,-1.53849841894763,0.325170829179543,-2.22809282373742,0.4621665277532,-1.1777519653478,-0.343596336606822,-0.553425733014257,0.120922961824504,-2.94074410539147,-0.96968727793793,-0.943392764704557,2.10775668769496,0.625798307842331,1.67328221835298,1.01605159422586,1.63203910211825,1.80946617956571,1.87402572864018,-1.97022195551468,-3.64975663746154,-4.54541389862529,-4.17132138836054,-3.15901293427956
"INCREASED LEVEL OF HIPPURIC ACID IN URINE",6,-0.169089421160011,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.0530794164642263,6,6,0.224212254595075,6,-0.38508584601545,6,6,6,6,6,6,6,6,6,2.19781504105999,6,6,6,6,6,6
"REGULATION OF APPETITE",6,6,6,6,6,0.162203525196652,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,-2.97097254883666,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"GPCRS CLASS C METABOTROPIC GLUTAMATE PHEROMONE",0.41980940911996,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,0.26998564407962,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6
"OVULATION",6,1.30632805111948,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,6,1.7741012355945,6,6,6,6
"MATING BEHAVIOR",6,-0.0444191081388604,-1.15974697628691,-1.33953864779421,6,0.781616720255232,6,6,6,6,6,6,6,6,6,6,6,0.318067286222721,6,6,6,6,0.346671460418526,-0.219753358364102,6,6,6,1.09035757351993,6,6,6,6,6,6,0.767281896758523,6,-5.18272392293684,-4.30865804451965,6
"LOCOMOTORY BEHAVIOR",6,0.561151021403532,0.938197089873195,-2.69946891395137,6,0.119832700563605,6,6,6,6,6,6,6,6,6,6,-0.417965102545568,0.264778233299461,6,6,6,6,-0.330131966176225,0.820746238297018,-2.8430885510351,6,6,0.671515092355466,6,-0.540833743446339,6,-2.06861751069733,0.470115767005976,0.282015745287435,-0.474269664671139,-3.75427832757953,-4.5576493062444,-3.71951276607781,6
"LYMPHOCYTE APOPTOTIC PROCESS",6,0.876092958475515,0.650986778605042,6,6,0.210181952145664,6,6,6,6,6,6,6,6,6,6,0.022720981378572,6,6,6,6,6,-0.398641452441158,0.168744728781854,-2.41434878332526,6,6,6,0.205978269927312,6,6,6,6,6,1.23342149748209,-3.66490113140882,6,6,6
"REPRODUCTIVE BEHAVIOR",6,0.744035431439338,0.222376633736123,-2.69946891395137,6,0.827866302988653,6,6,6,6,6,6,6,6,6,6,6,0.350659171142548,6,6,6,6,-0.522273109007455,0.820746238297018,6,6,6,0.671515092355466,6,6,6,6,6,6,-0.474269664671139,6,-4.5576493062444,-3.71951276607781,6
"INHIBITION ACETYLCHOLINESTERASE ACHE",-2.17519685400595,0.275840998646865,6,6,6,0.434631546271365,6,6,6,6,6,6,6,6,6,-2.18265711742466,6,6,6,6,6,6,-2.60139906574411,6,6,6,6,6,6,6,6,6,1.37652685561135,6,6,6,6,6,-3.54162999653066
